session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T100953_4da63b,139,2316.667,,,0.0000,,
20260309T100953_4da63b,140,2333.333,,,0.0000,,
20260309T100953_4da63b,141,2350.000,,,0.0000,,
20260309T100953_4da63b,142,2366.667,,,0.0000,,
20260309T100953_4da63b,143,2383.333,,,0.0000,,
20260309T100953_4da63b,144,2400.000,,,0.0000,,
20260309T100953_4da63b,145,2416.667,,,0.0000,,
20260309T100953_4da63b,146,2433.333,,,0.0000,,
20260309T100953_4da63b,147,2450.000,,,0.0000,,
20260309T100953_4da63b,148,2466.667,,,0.0000,,
20260309T100953_4da63b,149,2483.333,,,0.0000,,
20260309T100953_4da63b,150,2500.000,,,0.0000,,
20260309T100953_4da63b,151,2516.667,,,0.0000,,
20260309T100953_4da63b,152,2533.333,,,0.0000,,
20260309T100953_4da63b,153,2550.000,,,0.0000,,
20260309T100953_4da63b,154,2566.667,,,0.0000,,
20260309T100953_4da63b,155,2583.333,,,0.0000,,
20260309T100953_4da63b,156,2600.000,,,0.0000,,
20260309T100953_4da63b,157,2616.667,,,0.0000,,
20260309T100953_4da63b,158,2633.333,,,0.0000,,
20260309T100953_4da63b,159,2650.000,,,0.0000,,
20260309T100953_4da63b,160,2666.667,,,0.0000,,
20260309T100953_4da63b,161,2683.333,,,0.0000,,
20260309T100953_4da63b,162,2700.000,,,0.0000,,
20260309T100953_4da63b,163,2716.667,,,0.0000,,
20260309T100953_4da63b,164,2733.333,,,0.0000,,
20260309T100953_4da63b,165,2750.000,,,0.0000,,
20260309T100953_4da63b,166,2766.667,,,0.0000,,
20260309T100953_4da63b,167,2783.333,,,0.0000,,
20260309T100953_4da63b,168,2800.000,,,0.0000,,
20260309T100953_4da63b,169,2816.667,,,0.0000,,
20260309T100953_4da63b,170,2833.333,,,0.0000,,
20260309T100953_4da63b,171,2850.000,,,0.0000,,
20260309T100953_4da63b,172,2866.667,,,0.0000,,
20260309T100953_4da63b,173,2883.333,,,0.0000,,
20260309T100953_4da63b,174,2900.000,,,0.0000,,
20260309T100953_4da63b,175,2916.667,,,0.0000,,
20260309T100953_4da63b,176,2933.333,,,0.0000,,
20260309T100953_4da63b,177,2950.000,,,0.0000,,
20260309T100953_4da63b,178,2966.667,,,0.0000,,
20260309T100953_4da63b,179,2983.333,,,0.0000,,
20260309T100953_4da63b,180,3000.000,,,0.0000,,
20260309T100953_4da63b,181,3016.667,,,0.0000,,
20260309T100953_4da63b,182,3033.333,,,0.0000,,
20260309T100953_4da63b,183,3050.000,,,0.0000,,
20260309T100953_4da63b,184,3066.667,,,0.0000,,
20260309T100953_4da63b,185,3083.333,,,0.0000,,
20260309T100953_4da63b,186,3100.000,,,0.0000,,
20260309T100953_4da63b,187,3116.667,,,0.0000,,
20260309T100953_4da63b,188,3133.333,,,0.0000,,
20260309T100953_4da63b,189,3150.000,,,0.0000,,
20260309T100953_4da63b,190,3166.667,,,0.0000,,
20260309T100953_4da63b,191,3183.333,,,0.0000,,
20260309T100953_4da63b,192,3200.000,,,0.0000,,
20260309T100953_4da63b,193,3216.667,,,0.0000,,
20260309T100953_4da63b,194,3233.333,,,0.0000,,
20260309T100953_4da63b,195,3250.000,,,0.0000,,
20260309T100953_4da63b,196,3266.667,,,0.0000,,
20260309T100953_4da63b,197,3283.333,,,0.0000,,
20260309T100953_4da63b,198,3300.000,,,0.0000,,
20260309T100953_4da63b,199,3316.667,,,0.0000,,
20260309T100953_4da63b,200,3333.333,,,0.0000,,
20260309T100953_4da63b,201,3350.000,,,0.0000,,
20260309T100953_4da63b,202,3366.667,,,0.0000,,
20260309T100953_4da63b,203,3383.333,,,0.0000,,
20260309T100953_4da63b,204,3400.000,,,0.0000,,
20260309T100953_4da63b,205,3416.667,,,0.0000,,
20260309T100953_4da63b,206,3433.333,,,0.0000,,
20260309T100953_4da63b,207,3450.000,,,0.0000,,
20260309T100953_4da63b,208,3466.667,,,0.0000,,
20260309T100953_4da63b,209,3483.333,,,0.0000,,
20260309T100953_4da63b,210,3500.000,,,0.0000,,
20260309T100953_4da63b,211,3516.667,,,0.0000,,
20260309T100953_4da63b,212,3533.333,,,0.0000,,
20260309T100953_4da63b,213,3550.000,,,0.0000,,
20260309T100953_4da63b,214,3566.667,,,0.0000,,
