session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T101133_5e64f1,364,6066.667,,,0.0000,,
20260309T101133_5e64f1,365,6083.333,,,0.0000,,
20260309T101133_5e64f1,366,6100.000,,,0.0000,,
20260309T101133_5e64f1,367,6116.667,,,0.0000,,
20260309T101133_5e64f1,368,6133.333,,,0.0000,,
20260309T101133_5e64f1,369,6150.000,,,0.0000,,
20260309T101133_5e64f1,370,6166.667,,,0.0000,,
20260309T101133_5e64f1,371,6183.333,,,0.0000,,
20260309T101133_5e64f1,372,6200.000,,,0.0000,,
20260309T101133_5e64f1,373,6216.667,,,0.0000,,
20260309T101133_5e64f1,374,6233.333,,,0.0000,,
20260309T101133_5e64f1,375,6250.000,,,0.0000,,
20260309T101133_5e64f1,376,6266.667,,,0.0000,,
20260309T101133_5e64f1,377,6283.333,,,0.0000,,
20260309T101133_5e64f1,378,6300.000,,,0.0000,,
20260309T101133_5e64f1,379,6316.667,,,0.0000,,
20260309T101133_5e64f1,380,6333.333,,,0.0000,,
20260309T101133_5e64f1,381,6350.000,,,0.0000,,
20260309T101133_5e64f1,382,6366.667,,,0.0000,,
20260309T101133_5e64f1,383,6383.333,,,0.0000,,
20260309T101133_5e64f1,384,6400.000,,,0.0000,,
20260309T101133_5e64f1,385,6416.667,,,0.0000,,
20260309T101133_5e64f1,386,6433.333,,,0.0000,,
20260309T101133_5e64f1,387,6450.000,,,0.1377,,
20260309T101133_5e64f1,388,6466.667,,,0.1993,,
20260309T101133_5e64f1,389,6483.333,-70.1000,0.3137,0.2188,DIAMETER_LOW,CRITICAL
20260309T101133_5e64f1,390,6500.000,-42.2500,1.7422,0.3047,DIAMETER_LOW,CRITICAL
20260309T101133_5e64f1,391,6516.667,,,0.0000,,
20260309T101133_5e64f1,392,6533.333,,,0.0000,,
20260309T101133_5e64f1,393,6550.000,,,0.0000,,
20260309T101133_5e64f1,394,6566.667,,,0.0000,,
20260309T101133_5e64f1,395,6583.333,,,0.0000,,
20260309T101133_5e64f1,396,6600.000,,,0.0000,,
20260309T101133_5e64f1,397,6616.667,,,0.0000,,
20260309T101133_5e64f1,398,6633.333,,,0.0000,,
20260309T101133_5e64f1,399,6650.000,,,0.0000,,
20260309T101133_5e64f1,400,6666.667,,,0.0000,,
20260309T101133_5e64f1,401,6683.333,,,0.0000,,
20260309T101133_5e64f1,402,6700.000,,,0.0000,,
20260309T101133_5e64f1,403,6716.667,,,0.0000,,
20260309T101133_5e64f1,404,6733.333,,,0.0000,,
20260309T101133_5e64f1,405,6750.000,,,0.0000,,
20260309T101133_5e64f1,406,6766.667,,,0.0000,,
20260309T101133_5e64f1,407,6783.333,,,0.0000,,
20260309T101133_5e64f1,408,6800.000,,,0.0000,,
20260309T101133_5e64f1,409,6816.667,,,0.0000,,
20260309T101133_5e64f1,410,6833.333,,,0.0000,,
20260309T101133_5e64f1,411,6850.000,,,0.0000,,
20260309T101133_5e64f1,412,6866.667,,,0.0000,,
20260309T101133_5e64f1,413,6883.333,,,0.0000,,
20260309T101133_5e64f1,414,6900.000,,,0.0000,,
20260309T101133_5e64f1,415,6916.667,,,0.0000,,
20260309T101133_5e64f1,416,6933.333,,,0.0000,,
20260309T101133_5e64f1,417,6950.000,,,0.0000,,
20260309T101133_5e64f1,418,6966.667,,,0.0000,,
20260309T101133_5e64f1,419,6983.333,,,0.0000,,
20260309T101133_5e64f1,420,7000.000,,,0.0000,,
20260309T101133_5e64f1,421,7016.667,,,0.0000,,
20260309T101133_5e64f1,422,7033.333,,,0.0000,,
20260309T101133_5e64f1,423,7050.000,,,0.0000,,
20260309T101133_5e64f1,424,7066.667,,,0.0000,,
20260309T101133_5e64f1,425,7083.333,,,0.0000,,
20260309T101133_5e64f1,426,7100.000,,,0.0000,,
20260309T101133_5e64f1,427,7116.667,,,0.0000,,
20260309T101133_5e64f1,428,7133.333,,,0.0000,,
20260309T101133_5e64f1,429,7150.000,,,0.0000,,
